user_id,gender,age_group,occ_administrator,occ_artist,occ_doctor,occ_educator,occ_engineer,occ_entertainment,occ_executive,occ_healthcare,occ_homemaker,occ_lawyer,occ_librarian,occ_marketing,occ_none,occ_other,occ_programmer,occ_retired,occ_salesman,occ_scientist,occ_student,occ_technician,occ_writer,pref_unknown,pref_Action,pref_Adventure,pref_Animation,pref_Children's,pref_Comedy,pref_Crime,pref_Documentary,pref_Drama,pref_Fantasy,pref_Film-Noir,pref_Horror,pref_Musical,pref_Mystery,pref_Romance,pref_Sci-Fi,pref_Thriller,pref_War,pref_Western
438,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.07,0.03,0.0,0.3,0.1,0.0,0.51,0.0,0.0,0.08,0.0,0.06,0.26,0.09,0.23,0.02,0.0
439,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.17,0.07,0.0,0.03,0.2,0.12,0.0,0.59,0.0,0.0,0.0,0.01,0.08,0.26,0.07,0.24,0.1,0.0
440,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.31,0.1,0.11,0.16,0.36,0.04,0.0,0.31,0.0,0.0,0.03,0.04,0.1,0.11,0.11,0.23,0.06,0.0
441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.43,0.18,0.0,0.0,0.29,0.15,0.0,0.27,0.0,0.01,0.13,0.02,0.03,0.14,0.19,0.33,0.07,0.03
442,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.31,0.06,0.0,0.0,0.15,0.22,0.04,0.35,0.0,0.0,0.1,0.0,0.16,0.17,0.23,0.32,0.19,0.0
443,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.47,0.09,0.0,0.0,0.1,0.09,0.0,0.55,0.0,0.0,0.03,0.0,0.09,0.4,0.15,0.4,0.2,0.0
444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.26,0.1,0.02,0.03,0.23,0.2,0.02,0.42,0.0,0.01,0.04,0.02,0.1,0.1,0.1,0.35,0.05,0.01
445,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.16,0.2,0.0,0.52,0.0,0.06,0.05,0.03,0.18,0.15,0.04,0.42,0.14,0.0
446,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.14,0.01,0.03,0.28,0.12,0.01,0.36,0.0,0.04,0.06,0.03,0.03,0.2,0.18,0.32,0.14,0.02
447,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03,0.06,0.0,0.02,0.21,0.11,0.11,0.6,0.0,0.04,0.02,0.04,0.13,0.08,0.1,0.15,0.06,0.0
448,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.11,0.01,0.02,0.01,0.22,0.12,0.02,0.62,0.01,0.0,0.01,0.01,0.02,0.18,0.04,0.19,0.06,0.0
449,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.11,0.03,0.09,0.33,0.06,0.0,0.45,0.01,0.02,0.03,0.06,0.05,0.23,0.08,0.16,0.08,0.02
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2,0.07,0.0,0.07,0.26,0.11,0.03,0.35,0.0,0.01,0.06,0.01,0.16,0.18,0.06,0.39,0.06,0.0
451,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.14,0.05,0.09,0.29,0.05,0.01,0.43,0.01,0.02,0.03,0.05,0.06,0.22,0.12,0.17,0.14,0.03
452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.31,0.16,0.01,0.04,0.34,0.12,0.01,0.42,0.01,0.0,0.04,0.04,0.0,0.17,0.12,0.24,0.1,0.02
453,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.23,0.14,0.04,0.08,0.24,0.07,0.01,0.46,0.01,0.02,0.01,0.07,0.07,0.25,0.1,0.21,0.12,0.03
454,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.16,0.02,0.05,0.19,0.08,0.0,0.54,0.01,0.01,0.06,0.02,0.05,0.23,0.17,0.24,0.11,0.01
455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.2,0.08,0.03,0.04,0.26,0.09,0.01,0.46,0.01,0.01,0.05,0.06,0.06,0.2,0.1,0.19,0.08,0.02
456,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.26,0.15,0.02,0.06,0.28,0.06,0.0,0.45,0.01,0.01,0.05,0.05,0.02,0.2,0.16,0.18,0.1,0.02
457,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.15,0.05,0.06,0.05,0.21,0.11,0.03,0.54,0.0,0.03,0.03,0.05,0.07,0.15,0.07,0.19,0.09,0.02
458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.37,0.19,0.06,0.11,0.3,0.05,0.0,0.32,0.03,0.0,0.02,0.06,0.07,0.22,0.18,0.32,0.12,0.0
459,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.12,0.04,0.01,0.03,0.17,0.19,0.03,0.69,0.0,0.02,0.03,0.02,0.1,0.23,0.05,0.17,0.08,0.0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.14,0.1,0.0,0.09,0.39,0.1,0.0,0.46,0.0,0.04,0.01,0.04,0.12,0.19,0.2,0.07,0.07,0.03
461,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.08,0.0,0.06,0.2,0.11,0.0,0.52,0.0,0.0,0.11,0.04,0.11,0.21,0.05,0.4,0.11,0.0
462,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.09,0.03,0.09,0.32,0.07,0.01,0.53,0.01,0.01,0.01,0.03,0.04,0.3,0.08,0.12,0.06,0.0
463,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.09,0.0,0.02,0.28,0.26,0.0,0.29,0.0,0.04,0.04,0.04,0.14,0.16,0.17,0.42,0.15,0.02
464,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.14,0.11,0.09,0.13,0.26,0.08,0.02,0.48,0.01,0.02,0.0,0.08,0.08,0.18,0.16,0.17,0.16,0.01
465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.57,0.19,0.01,0.01,0.15,0.17,0.0,0.36,0.0,0.03,0.06,0.01,0.11,0.19,0.16,0.39,0.13,0.02
466,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.16,0.04,0.02,0.28,0.24,0.03,0.48,0.0,0.02,0.02,0.0,0.08,0.14,0.21,0.19,0.07,0.0
467,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.12,0.03,0.08,0.29,0.09,0.0,0.59,0.01,0.01,0.01,0.07,0.04,0.19,0.12,0.15,0.12,0.02
468,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.12,0.0,0.0,0.23,0.1,0.0,0.44,0.0,0.1,0.0,0.07,0.14,0.26,0.05,0.17,0.19,0.02
469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.16,0.11,0.01,0.01,0.23,0.11,0.05,0.6,0.0,0.0,0.02,0.01,0.04,0.22,0.14,0.15,0.1,0.0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.11,0.26,0.41,0.83,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.18,0.04,0.15,0.11,0.0,0.07,0.0
471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.41,0.24,0.05,0.12,0.3,0.07,0.0,0.23,0.03,0.0,0.08,0.07,0.03,0.16,0.23,0.25,0.07,0.02
472,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.1,0.03,0.0,0.0,0.25,0.23,0.06,0.61,0.0,0.03,0.0,0.02,0.11,0.3,0.04,0.12,0.02,0.0
473,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.11,0.01,0.05,0.24,0.08,0.0,0.52,0.01,0.04,0.03,0.04,0.07,0.19,0.09,0.19,0.12,0.02
474,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.15,0.07,0.0,0.11,0.5,0.29,0.0,0.51,0.0,0.04,0.0,0.0,0.17,0.33,0.08,0.24,0.1,0.0
475,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.08,0.0,0.02,0.82,0.06,0.0,0.17,0.02,0.0,0.06,0.05,0.01,0.25,0.06,0.1,0.06,0.04
476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.03,0.0,0.0,0.0,0.62,0.0,0.0,0.41,0.0,0.0,0.0,0.06,0.0,0.72,0.0,0.05,0.0,0.0
477,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.14,0.04,0.02,0.05,0.42,0.07,0.02,0.39,0.0,0.01,0.04,0.03,0.03,0.2,0.06,0.2,0.04,0.01
478,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37,0.22,0.04,0.06,0.26,0.05,0.01,0.35,0.0,0.01,0.06,0.03,0.04,0.21,0.19,0.24,0.16,0.03
479,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2,0.09,0.04,0.02,0.18,0.12,0.0,0.48,0.0,0.07,0.07,0.08,0.09,0.18,0.16,0.23,0.08,0.05
480,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.22,0.13,0.02,0.05,0.46,0.02,0.0,0.32,0.0,0.02,0.0,0.02,0.12,0.33,0.08,0.2,0.15,0.02
481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.47,0.09,0.0,0.02,0.37,0.08,0.0,0.35,0.0,0.0,0.07,0.03,0.08,0.31,0.16,0.36,0.12,0.0
482,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.41,0.3,0.09,0.11,0.19,0.01,0.0,0.39,0.0,0.0,0.01,0.08,0.02,0.28,0.36,0.08,0.18,0.02
483,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.48,0.3,0.04,0.1,0.31,0.05,0.0,0.31,0.04,0.01,0.03,0.05,0.01,0.23,0.25,0.2,0.12,0.04
484,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.04,0.04,0.32,0.15,0.0,0.39,0.0,0.06,0.08,0.11,0.13,0.27,0.0,0.3,0.09,0.0
485,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.08,0.02,0.02,0.26,0.12,0.02,0.5,0.0,0.02,0.02,0.02,0.06,0.18,0.09,0.22,0.07,0.0
486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36,0.15,0.06,0.08,0.26,0.1,0.0,0.39,0.01,0.0,0.02,0.04,0.03,0.21,0.14,0.27,0.08,0.02
487,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.29,0.17,0.02,0.06,0.21,0.05,0.0,0.48,0.0,0.01,0.04,0.05,0.06,0.21,0.14,0.22,0.17,0.03
488,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.28,0.12,0.02,0.1,0.2,0.12,0.01,0.34,0.03,0.02,0.1,0.03,0.13,0.12,0.11,0.35,0.06,0.0
489,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.18,0.04,0.06,0.26,0.14,0.04,0.45,0.0,0.03,0.01,0.03,0.07,0.12,0.23,0.15,0.09,0.0
490,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.04,0.0,0.2,0.17,0.0,0.61,0.0,0.08,0.0,0.01,0.15,0.13,0.06,0.39,0.06,0.0
491,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.06,0.0,0.0,0.2,0.11,0.0,0.7,0.0,0.04,0.02,0.03,0.08,0.19,0.04,0.11,0.24,0.02
492,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42,0.17,0.03,0.05,0.27,0.09,0.02,0.35,0.01,0.01,0.05,0.06,0.05,0.11,0.23,0.27,0.14,0.01
493,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.29,0.16,0.02,0.02,0.22,0.09,0.0,0.51,0.0,0.0,0.03,0.03,0.07,0.13,0.17,0.22,0.17,0.0
494,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33,0.22,0.05,0.12,0.29,0.07,0.0,0.28,0.02,0.01,0.13,0.08,0.02,0.14,0.19,0.19,0.09,0.03
495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.17,0.06,0.13,0.2,0.06,0.0,0.43,0.02,0.02,0.08,0.1,0.05,0.21,0.2,0.21,0.13,0.01
496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.4,0.19,0.07,0.09,0.37,0.09,0.0,0.21,0.02,0.01,0.07,0.04,0.03,0.17,0.2,0.24,0.06,0.03
497,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.17,0.08,0.0,0.02,0.22,0.11,0.02,0.48,0.02,0.06,0.06,0.02,0.06,0.16,0.15,0.24,0.09,0.03
498,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.19,0.14,0.02,0.04,0.26,0.11,0.0,0.49,0.0,0.03,0.03,0.04,0.09,0.17,0.09,0.18,0.19,0.03
499,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.11,0.01,0.04,0.35,0.06,0.0,0.49,0.02,0.01,0.05,0.02,0.03,0.28,0.13,0.17,0.07,0.01
500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.26,0.12,0.0,0.01,0.33,0.2,0.0,0.41,0.01,0.0,0.05,0.01,0.07,0.13,0.1,0.25,0.04,0.03
501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.4,0.15,0.0,0.11,0.3,0.05,0.0,0.1,0.02,0.0,0.21,0.0,0.21,0.1,0.18,0.48,0.1,0.0
502,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.19,0.09,0.02,0.04,0.26,0.09,0.0,0.55,0.02,0.03,0.04,0.04,0.05,0.32,0.07,0.18,0.12,0.01
503,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.17,0.09,0.03,0.11,0.28,0.06,0.01,0.45,0.03,0.0,0.09,0.07,0.03,0.15,0.09,0.22,0.07,0.02
504,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.39,0.23,0.08,0.19,0.23,0.04,0.0,0.41,0.03,0.0,0.03,0.08,0.03,0.24,0.16,0.25,0.16,0.06
505,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.32,0.18,0.03,0.11,0.32,0.09,0.0,0.28,0.02,0.04,0.03,0.05,0.08,0.21,0.14,0.25,0.08,0.04
506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.54,0.23,0.01,0.05,0.17,0.07,0.0,0.23,0.02,0.04,0.09,0.03,0.12,0.16,0.22,0.5,0.12,0.0
507,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.26,0.19,0.03,0.07,0.39,0.01,0.01,0.35,0.02,0.0,0.11,0.1,0.02,0.15,0.23,0.12,0.18,0.02
508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41,0.18,0.0,0.01,0.14,0.14,0.0,0.25,0.01,0.06,0.12,0.1,0.17,0.25,0.27,0.37,0.29,0.0
509,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.39,0.04,0.0,0.11,0.23,0.04,0.0,0.48,0.0,0.04,0.05,0.02,0.08,0.17,0.06,0.4,0.14,0.0
510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.09,0.0,0.0,0.17,0.07,0.0,0.36,0.0,0.02,0.17,0.0,0.17,0.14,0.17,0.36,0.06,0.0
511,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.3,0.11,0.04,0.04,0.1,0.21,0.0,0.49,0.0,0.04,0.05,0.1,0.09,0.14,0.14,0.37,0.16,0.05
512,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.88,0.47,0.0,0.0,0.18,0.04,0.0,0.08,0.04,0.0,0.0,0.0,0.03,0.16,0.38,0.38,0.16,0.05
513,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.21,0.11,0.05,0.05,0.4,0.06,0.01,0.44,0.01,0.01,0.03,0.04,0.05,0.24,0.14,0.15,0.12,0.03
514,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.22,0.07,0.02,0.11,0.21,0.1,0.0,0.41,0.0,0.02,0.13,0.07,0.16,0.1,0.07,0.39,0.11,0.0
515,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.14,0.06,0.0,0.24,0.15,0.0,0.55,0.0,0.0,0.0,0.03,0.1,0.22,0.26,0.06,0.34,0.0
516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45,0.25,0.06,0.08,0.27,0.05,0.0,0.24,0.04,0.02,0.0,0.03,0.08,0.36,0.2,0.28,0.07,0.0
517,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2,0.14,0.03,0.03,0.24,0.12,0.02,0.5,0.01,0.0,0.02,0.02,0.04,0.17,0.08,0.3,0.07,0.0
518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.23,0.07,0.0,0.06,0.13,0.16,0.0,0.45,0.02,0.02,0.07,0.02,0.1,0.19,0.03,0.25,0.02,0.0
519,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.01,0.0,0.35,0.09,0.0,0.56,0.0,0.04,0.0,0.05,0.04,0.25,0.0,0.25,0.13,0.0
520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.45,0.24,0.05,0.06,0.31,0.11,0.01,0.26,0.02,0.01,0.04,0.03,0.04,0.16,0.25,0.3,0.11,0.03
521,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.06,0.0,0.0,0.24,0.11,0.03,0.49,0.0,0.03,0.07,0.03,0.07,0.07,0.1,0.33,0.2,0.04
522,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06,0.06,0.08,0.05,0.56,0.04,0.03,0.35,0.02,0.0,0.01,0.08,0.01,0.26,0.08,0.03,0.07,0.03
523,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.12,0.01,0.03,0.28,0.1,0.01,0.44,0.01,0.04,0.04,0.04,0.07,0.2,0.09,0.2,0.11,0.03
524,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28,0.15,0.04,0.07,0.27,0.12,0.0,0.42,0.03,0.0,0.06,0.04,0.06,0.17,0.13,0.26,0.04,0.0
525,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.24,0.08,0.05,0.03,0.21,0.17,0.02,0.5,0.0,0.02,0.05,0.0,0.08,0.18,0.17,0.35,0.1,0.0
526,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.08,0.02,0.02,0.21,0.08,0.01,0.57,0.01,0.02,0.06,0.04,0.07,0.18,0.1,0.18,0.14,0.04
527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.29,0.19,0.02,0.03,0.32,0.07,0.0,0.28,0.01,0.04,0.02,0.02,0.06,0.25,0.21,0.27,0.09,0.02
528,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.05,0.0,0.0,0.19,0.11,0.0,0.35,0.0,0.0,0.1,0.03,0.2,0.21,0.14,0.46,0.12,0.0
529,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.09,0.0,0.0,0.25,0.09,0.0,0.5,0.0,0.0,0.05,0.03,0.09,0.42,0.14,0.22,0.11,0.02
530,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.29,0.03,0.0,0.06,0.13,0.23,0.0,0.64,0.03,0.05,0.03,0.03,0.13,0.32,0.01,0.44,0.14,0.0
531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.3,0.17,0.05,0.09,0.27,0.09,0.0,0.37,0.01,0.0,0.04,0.05,0.04,0.15,0.11,0.23,0.07,0.04
532,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.27,0.15,0.03,0.06,0.29,0.05,0.01,0.45,0.02,0.02,0.01,0.04,0.06,0.24,0.13,0.24,0.12,0.02
533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.27,0.15,0.04,0.06,0.36,0.07,0.0,0.27,0.01,0.01,0.04,0.01,0.06,0.1,0.09,0.38,0.06,0.0
534,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11,0.08,0.01,0.04,0.28,0.05,0.01,0.58,0.01,0.03,0.01,0.04,0.04,0.21,0.08,0.14,0.11,0.01
535,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.26,0.08,0.16,0.25,0.01,0.0,0.38,0.02,0.01,0.04,0.07,0.03,0.24,0.18,0.15,0.16,0.03
536,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,0.08,0.01,0.03,0.25,0.08,0.01,0.55,0.01,0.03,0.04,0.04,0.05,0.19,0.08,0.15,0.08,0.02
537,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.35,0.17,0.01,0.01,0.23,0.12,0.0,0.53,0.01,0.02,0.03,0.01,0.03,0.2,0.18,0.24,0.2,0.02
538,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,0.04,0.0,0.02,0.34,0.04,0.0,0.65,0.0,0.0,0.02,0.1,0.04,0.32,0.06,0.05,0.11,0.02
539,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.13,0.07,0.06,0.25,0.1,0.0,0.45,0.01,0.0,0.02,0.03,0.03,0.18,0.2,0.25,0.12,0.0
540,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.28,0.16,0.34,0.37,0.02,0.01,0.26,0.03,0.01,0.02,0.14,0.02,0.16,0.15,0.09,0.08,0.01
541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.16,0.08,0.09,0.11,0.5,0.09,0.01,0.38,0.02,0.01,0.02,0.11,0.02,0.14,0.11,0.1,0.08,0.02
542,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.27,0.12,0.03,0.04,0.25,0.09,0.0,0.44,0.0,0.03,0.03,0.02,0.06,0.21,0.11,0.25,0.1,0.01
543,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.31,0.13,0.0,0.05,0.15,0.22,0.0,0.45,0.0,0.06,0.05,0.0,0.14,0.24,0.13,0.36,0.11,0.0
544,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.51,0.32,0.08,0.11,0.28,0.05,0.0,0.21,0.02,0.01,0.09,0.08,0.02,0.16,0.24,0.21,0.13,0.05
545,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39,0.17,0.0,0.02,0.1,0.1,0.0,0.29,0.02,0.0,0.34,0.0,0.05,0.09,0.31,0.36,0.1,0.0
546,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.0,0.0,0.0,0.46,0.14,0.0,0.55,0.0,0.06,0.0,0.08,0.2,0.27,0.05,0.31,0.0,0.0
547,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.36,0.14,0.01,0.01,0.11,0.15,0.0,0.41,0.0,0.04,0.07,0.01,0.09,0.12,0.17,0.48,0.09,0.01
